3978,30
4466.7100,0.0000,4466.7100,4466.6499,4451.2500,4450.1499,4454.3701,4450.3501,4450.9399,4457.2002,4463.3599,4461.5498,4457.8398,4452.3701,4453.5801,4433.2402,4425.7202,4422.5898,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501
4466.6499,0.0000,4466.6499,4451.2500,4450.1499,4454.3701,4450.3501,4450.9399,4457.2002,4463.3599,4461.5498,4457.8398,4452.3701,4453.5801,4433.2402,4425.7202,4422.5898,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300
4451.2500,0.0000,4451.2500,4450.1499,4454.3701,4450.3501,4450.9399,4457.2002,4463.3599,4461.5498,4457.8398,4452.3701,4453.5801,4433.2402,4425.7202,4422.5898,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100
4450.1499,0.0000,4450.1499,4454.3701,4450.3501,4450.9399,4457.2002,4463.3599,4461.5498,4457.8398,4452.3701,4453.5801,4433.2402,4425.7202,4422.5898,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702
4454.3701,0.0000,4454.3701,4450.3501,4450.9399,4457.2002,4463.3599,4461.5498,4457.8398,4452.3701,4453.5801,4433.2402,4425.7202,4422.5898,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102
4450.3501,0.0000,4450.3501,4450.9399,4457.2002,4463.3599,4461.5498,4457.8398,4452.3701,4453.5801,4433.2402,4425.7202,4422.5898,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701
4450.9399,0.0000,4450.9399,4457.2002,4463.3599,4461.5498,4457.8398,4452.3701,4453.5801,4433.2402,4425.7202,4422.5898,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998
4457.2002,0.0000,4457.2002,4463.3599,4461.5498,4457.8398,4452.3701,4453.5801,4433.2402,4425.7202,4422.5898,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902
4463.3599,0.0000,4463.3599,4461.5498,4457.8398,4452.3701,4453.5801,4433.2402,4425.7202,4422.5898,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001
4461.5498,0.0000,4461.5498,4457.8398,4452.3701,4453.5801,4433.2402,4425.7202,4422.5898,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802
4457.8398,0.0000,4457.8398,4452.3701,4453.5801,4433.2402,4425.7202,4422.5898,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602
4452.3701,0.0000,4452.3701,4453.5801,4433.2402,4425.7202,4422.5898,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500
4453.5801,0.0000,4453.5801,4433.2402,4425.7202,4422.5898,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701
